,Sample,20[80114-1-U3]R.mzXML Peak height,14[80106-1-U3]R.mzXML Peak height,16[80110-1-U3]R.mzXML Peak height,12[80104-1-U3]R.mzXML Peak height,15[80107-1-U3]R.mzXML Peak height,17[80111-1-U3]R.mzXML Peak height,13[80105-1-U3]R.mzXML Peak height,11[80103-1-U3]R.mzXML Peak height,25[50013-1-U3]R.mzXML Peak height,24[50012-1-U3]R.mzXML Peak height,21[50009-1-U3]R.mzXML Peak height,19[80113-1-U3]R.mzXML Peak height,18[80112-1-U3]R.mzXML Peak height,1[40011-1-U3]R.mzXML Peak height,10[40007-1-U3]R.mzXML Peak height,27[50015-1-U3]R.mzXML Peak height,26[50014-1-U3]R.mzXML Peak height,28[50016-1-U3]R.mzXML Peak height,31[60195-1-U3]R.mzXML Peak height,22[50010-1-U3]R.mzXML Peak height,30[50018-1-U3]R.mzXML Peak height,23[50011-1-U3]R.mzXML Peak height,29[50020-1-U3]R.mzXML Peak height,3[40003-1-U3]R.mzXML Peak height,39[60253-1-U3]R.mzXML Peak height,37[60251-1-U3]R.mzXML Peak height,2[40012-1-U3]R.mzXML Peak height,38[60252-1-U3]R.mzXML Peak height,33[60197-1-U3]R.mzXML Peak height,32[60196-1-U3]R.mzXML Peak height,40[60254-1-U3]R.mzXML Peak height,34[60198-1-U3]R.mzXML Peak height,36[60250-1-U3]R.mzXML Peak height,35[60247-1-U3]R.mzXML Peak height,4[40001-1-U3]R.mzXML Peak height,5[40002-1-U3]R.mzXML Peak height,6[40009-1-U3]R.mzXML Peak height,7[40010-1-U3]R.mzXML Peak height,9[40006-1-U3]R.mzXML Peak height,8[40005-1-U3]R.mzXML Peak height,45[Pr-EH0033]R.mzXML Peak height,42[Pr-EH0030]R.mzXML Peak height,41[Pr-EH0029]R.mzXML Peak height,50[Pr-EH0039]R.mzXML Peak height,48[Pr-EH0036]R.mzXML Peak height,44[Pr-EH0032]R.mzXML Peak height,47[Pr-EH0035]R.mzXML Peak height,46[Pr-EH0034]R.mzXML Peak height,51[Pr-EH0081]R.mzXML Peak height,43[Pr-EH0031]R.mzXML Peak height,59[Pr-EH0090]R.mzXML Peak height,52[Pr-EH0082]R.mzXML Peak height,63[Pr-EH0215]R.mzXML Peak height,58[Pr-EH0089]R.mzXML Peak height,55[Pr-EH0085]R.mzXML Peak height,53[Pr-EH0084]R.mzXML Peak height,49[Pr-EH0037]R.mzXML Peak height,69[Pr-EH0237]R.mzXML Peak height,64[Pr-EH0217]R.mzXML Peak height,56[Pr-EH0086]R.mzXML Peak height,65[Pr-EH0223]R.mzXML Peak height,54[Pr-EH0083]R.mzXML Peak height,57[Pr-EH0088]R.mzXML Peak height,62[Pr-EH0213]R.mzXML Peak height,60[Pr-EH0091]R.mzXML Peak height,68[Pr-EH0234]R.mzXML Peak height,78[Pr-EH0352]R.mzXML Peak height,61[Pr-EH0212]R.mzXML Peak height,70[Pr-EH0242]R.mzXML Peak height,66[Pr-EH0232]R.mzXML Peak height,71[Pr-EH0339]R.mzXML Peak height,80[Pr-EH0354]R.mzXML Peak height,74[Pr-EH0349]R.mzXML Peak height,77[Pr-EH0351]R.mzXML Peak height,76[Pr-EH0350]R.mzXML Peak height,72[Pr-EH0340]R.mzXML Peak height,73[Pr-EH0344]R.mzXML Peak height,67[Pr-EH0233]R.mzXML Peak height,75[Pr-EH0335]R.mzXML Peak height,79[Pr-EH0353]R.mzXML Peak height
,"217,1546","3,46E+07","1,53E+07","1,01E+07","3,36E+07","7002335,014","1892677,325","644073,0161","2,31E+07","528125,2897","3845804,393","1,73E+07","2515801,168","5262395,993","87249,03929","566335,8857","5435769,2","9788693,8","1,16E+07","1188076,255","1304096,577","2005465,061","1087735,338","2806036,361","4571292,5","1344961,773","2509669,361","1,58E+07",2020480,"1488705,261","1,70E+07","7644907,486","1378707,909","1,77E+07","2972870,064","2736400,107","4880601,286","2,03E+07","5040106,5","1,61E+07","3,13E+07","799667,125","8937798,1","1,37E+07","6792085,771","2969850,5","444699,8688","1,20E+07","2755096,221","2217404,464","2,81E+07","4460676,5","5539663,621","1,62E+07","1,81E+07","6009271,757","5668728,1","207012,7429","4,52E+07","1926446,125",9562128,"8711174,2","6597160,229","1246378,17","4193619,229","4568214,657","2,28E+07","1401489,639","9112512,957","7184798,986","3525825,357","2,06E+07","3481642,25","2,71E+07","513310,942","4,13E+07","7533196,771","1123558,12","2,83E+07","1,64E+07","1093344,125"
,"217,1553","3,44E+07","1,07E+03","1,11E+07","3,26E+07","5860885,5","1975913,375","296577,796","2,33E+07","56611,82143","3867562,75","1,09E+07","276106,5018",5153904,"1027698,875","962443,8455","5159830,5",9952306,"1,07E+03","747853,25","395737,7786","1796640,125","200298,9482","317880,2375",3845747,"1563549,75","2488850,5","1,47E+07","1880207,636","1026343,625","1,69E+07",7294022,"1408361,5","1,77E+07","3079811,75","2899221,5","5026062,5","2,03E+07","2884822,25","1,48E+07","3,31E+07","699992,0625",9246623,"1,24E+07",3857289,"2596611,5","601011,5625","1,25E+07","2409485,75","2010926,625","2,81E+07",4267181,"3186046,25","1,46E+07","1,81E+07","3,81E+03","3,81E+03","625408,75","3,83E+07",1636237,9634045,"4667295,5",7007153,"1083486,75","3807,699038","2488420,75","2,45E+07","3807,699038",8001685,"7210086,5","4005391,75","2,08E+07","2346219,75","2,59E+07","2140804,75","2,75E+07","7588121,5","1705341,375","2,66E+07","1,11E+07",877830
,"217,1657","1,07E+03","144637,1272","78310,88281","111719,2795","48076,71719","219938,1563","152657,7522","1,07E+03","1,07E+03","1,07E+03","1,07E+03","502551,7009","51293,5308","1,07E+03","39089,06763","54579,40692","1,07E+03","1,07E+03","144507,3862","22289,62969","69591,52344","87961,28906","1,07E+03","103416,9063","164701,4063","209124,4375","138585,8125","1,07E+03","28859,76161","1,07E+03","231128,804","66430,20313","195578,5938","75207,40625","155571,2656","114202,6156","1,07E+03","98056,16406","157756,7188","203406,8125",439942,"899466,25","365367,75","1409524,25","98289,96875","138483,9291","317667,3504","76734,5827","249907,9812","3807,699038","769627,4375","254832,5313","866214,3018","191989,4844","300719,2504","469010,9415","250064,6563","3807,699038","348581,8438","146454,0938","369006,7699","51302,20536","148261,9375","356425,6299","76239,23438","113676,8826","181094,0571","137399,9063","776667,475","154692,0156","224119,9844","368636,3125","436831,8125","501464,6375","208528,7344","82213,05469","298379,4375","3807,699038","836363,1045","139970,25"
,"217,1661","1,07E+03","153805,75","64974,06049","230010,2813","98981,47656","151419,8705","236443,9375","1,07E+03","1,07E+03","1,07E+03","1,07E+03",604310,"1,07E+03","1,07E+03","80477,49219","112369,3672","1,07E+03","1,07E+03","214135,2031","45890,41406","33801,5971","42724,05469","1,07E+03","50231,06875","79997,82589","150913,0107","67313,10893","1,07E+03","1,07E+03","1,07E+03","321027,25","45611,32545","144592,3777","36529,31161","119455,3246",153469,"1,07E+03","47627,27969","76624,69196","98797,59464","406474,7379","815706,5679","320237,9455","1386720,604","47740,84196","141713,8594","381824,3125","115042,9063","330224,1875","3807,699038","549107,1045","123775,8009","950272,4375","93252,03527","353064,5","565772,625","207815,7326","3807,699038","334218,5777","71134,84554","420576,625","105622,1875","72012,94107","526625,8125","37030,48527","197148,7031","261515,8125","66737,09732","864949,625","127983,8674","108858,2781","179051,9232","212175,4518","552380,9375","101285,3853","39932,05513","144927,1554","3807,699038","996347,375","67985,55"
,"218,0214","2129216,611","4433590,414","525556,7429","3786167,907","1,52E+07","1598658,614","3012900,907","2510873,029","1913921,807","1,00E+07","1912134,029","9361722,771","1416025,186","336155,2279","5,09E+07","1741685,068","1352598,743","1340324,725","6705122,786","1057512,032","748267,7295","5767740,964","2,12E+07","2093453,6","597346,6063","3726370,15","3304710,057","1,47E+07","7068257,057","6241494,379","378328,2975","1610109,882","1311202,118","1741530,621","1433821,125","8183946,929","8097580,057","5304789,229","3284094,379","7291856,786","1136562,573","1714941,771","6235278,4","5881550,214","473034,6107","76434,48125","689073,3205","356869,5576","1,45E+07","1956357,371","634961,0455","1896429,568","1347364,268","497917,2063","335276,9871","1,28E+07","454079,9487","1309312,704","2707310,686","1091293,813","3697639,721","396869,1679","248827,8665","8141522,286","236514,6228","4781530,121","617110,4165","1,12E+07","445646,4884","1,66E+07","4468540,729","6907962,371","4184042,7","520904,3821","756749,6424","320131,3929","385981,4585","3244496,257","1683915,896","99113,03482"
,"218,15","70969,85446","1,07E+03","143777,1036","50701,25156","115122,3156","132619,7958","51741,25313","166811,2299","1,07E+03","36916,19063","41256,84464","85192,39598","94633,41429","1,07E+03","25760,57054","248897,2846","1,07E+03","102718,6304","38588,10647","26044,58248","39998,86741","65646,67634","87049,15067","101681,3192","1,07E+03","81453,25357","25186,4202","149183,6902","29368,75603","43708,88973","69903,48393","168438,7777","90870,52813","27802,72589","51193,76964","101625,3261","177369,6449","156063,0107","62108,57031","181851,9862","58948,4904","73084,37366","3807,699038","876209,3696","59593,36719","28921,22154","66959,19777","22181,40837","54721,54286","45157,80201","63897,01964","3807,699038","140873,6705","60827,18772","3807,699038","70758,40938","26855,8923","92120,70804","54817,05402","3807,699038","53440,2779","39768,20625","54785,58125","113257,5768","145794,6423","73724,97009","3807,699038","179084,8413","50851,94063","182388,6529","57658,94933","50764,8308","98089,77455","56538,67969","174270,0263","38690,98683","3807,699038","107363,2281","70440,18304","124247,1027"
,"218,1862","3876621,993","2891462,414","1462809,839","2118190,057","1332959,689","4199326,586","654231,4817","1807015,771","1,07E+03","593548,2598","1162548,213","2237890,806","603447,4777","26550,22433","64214,35045","4293924,729","690679,4455","1478551,036","366287,9853","98596,17879","1600952,921","483755,9632","1260004,761","884683,25","391524,1893","3511440,889","955499,1018","452844,358","1716210,382","803469,5643","1485264,487","212217,3661","818708,4937","175388,1881","694379,6991","3999744,3","5584376,6","1718214,907","944164,6179","1690078,105","3399706,793","2688095,207","2976368,336","2,69E+07","972738,7839","2526764,486","1,30E+07","713922,9563","1662156,068","1409933,85","2041967,229","2791993,811","889431,1732","3030733,307","921761,4732","2879410,718","2004235,886","1821986,971","2158823,325","604602,7821","1366163,037","2280087,607","1528774,536","670485,3433","2793536,807","768578,0875","2460446,671","2094418,989","6830832,729","2004970,175","1619944,45","2147426,725","704282,5661","3215785,091","4109299,621","1046625,986","936173,0857","1453065,239","1,26E+07","47581,24688"
,"219,0086","137757,7022","232364,1679","39582,79241","130025,4411","273026,8183","101106,8942","158147,181","182260,6176","56596,65045","94335,20848","149952,8304","203815,9853","63984,84286","39635,57969","131131,0469","102644,3281","143817,4996","50144,39531","182481,9442","95304,44554","128067,2665","134398,6268","209205,2007","189920,4748","82436,17991","143881,7946","339393,2161","176825,4308","76285,12969","122930,8674","1,07E+03","46660,89799","141527,7953","94423,90134","146929,4071","155517,8382","305076,492","56681,60491","171691,9826","189533,4993","75488,73527","303348,9009","278591,1911","441276,7556","118431,8496","282215,1509","332447,4036","179032,0065","218823,2513","126734,8254","94041,47277","79959,69732","95353,94866","120952,7138","3807,699038","331561,429","167641,6451","201093,6203","192294,1652","224353,9857","382590,9563","199650,2547","75294,22946","384589,9955","119461,9464","205603,5705","201045,2125","129533,6371","435530,1388","186041,7141","273321,3734","343635,6103","258889,3377","186413,3917","178252,9018","121149,9757","267502,1926","292467,7049","333387,7362","49750,19263"
,"219,0118","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","192600,333","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","207511,8355","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","40499,1","49220,19107","1,07E+03","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038"
,"219,0265","1259880,943","4731684,657","2037455,954","5699252,414","8893243,7","1995891,018","8736141,986","4463845,979","7918195,4","7217478,229","7474196,943","9103473,357","948978,7982","7240681,057","1,97E+07","2101268,904","8495208,6","768010,3063","5866968,2","1,32E+07","5379679,336","4177398,536","9697568,729","4409426,114","2477699,418","3517769,207","2,04E+07","6826893,329","3024083,8","7053394,371","1680486,118","2008008,885","3938806,307","9747360,957","7059888,4","4745215,293","1,11E+07","4624795,686","9339982,129","3952663,279","4978107,043","6531975,529","2507978,518","7176530,986","1986471,482","6045477,6","3415267,95","7299335,929","9150368,114","3210297,35","906727,3571","2344612,764","2862444,429","1692691,532","1138148,495","8127670,4","9447879,314","1622455,404","1799605,961","9823476,086","9437661,6","5738372,471","2422497,9","8865824,929","4819362,286","8112108,814","1322210,207","2946906,636","7852542,186","3419174,929","7259873,029","9748942,414","9710456,043","6231669,286","3842916,043","4771083,707","8158527,886","1,13E+07","5579796,871","1007286,879"
,"219,1453","160398,6125","125873,5705","42935,50737","152645,4893","144145,9647","289083,142","81773,93125","253645,8134","1,07E+03","199949,4362","435456,5821","229099,483","150989,946","1,07E+03","45020,58013","439997,5268","107751,0272","52189,27522","133343,4435","35175,81563","135977,2094","260624,7357","46293,68281","191910,1574","286722,6326","219109,758","174076,4956","264890,8509","64132,72009","132696,3875","492078,3196","88851,19654","95810,07991","47132,62522","126334,3388","144008,9013","73316,08214","145952,1452","1,07E+03","343102,0647","346965,0656","472885,267","494099,8571","583264,8509","185830,3045","350555,7344","574872,2821","37866,82455","728977,9071","319999,7156","155945,0375","276938,4254","511716,5768","483355,6696","113426,0415","942672,6054","105997,4787","360366,2107","481115,333","222451,3589","377422,275","767003,55","489184,7786","539890,0759","249665,8848","429910,5915","487258,9862","179983,9547","493702,05","267539,0058","401314,9826","358423,9228","396716,7835","963318,708","368407,4286","202368,2555","195787,0781","315588,571","1907760,682","150185,5328"
,"219,1702","4,15E+08","2,77E+08","7,19E+07","4,42E+08","7,41E+07","2,16E+08","1,56E+08","1,28E+08","41088,37768","3218628,271","1917272,746","3,98E+08","3512830,093","156653,0402","6124840,736","4470089,529","2902870,504","2,08E+07","3,93E+07","6033579,107","9847295,214","1275004,832","2,00E+07","1,24E+07","1,58E+07","1,30E+08","2,06E+07","1072817,211","1,53E+07","4,77E+07","4,97E+07","2,81E+07","2,05E+08","3,79E+07","2,62E+08","1,11E+08","1,53E+08","7,99E+07","1,97E+08","1,34E+08","1,15E+08","4,06E+08","1,74E+08","6,05E+08","3,61E+07","3180832,836","2,14E+08","6952319,1","5,91E+07","3,86E+07","3,43E+08","1,70E+08","5,37E+08","3,14E+07","1,84E+08","2,63E+08","2,80E+07","1,18E+08","1,68E+08","3,05E+07","2,06E+08","3984457,55","1,19E+07","5,50E+07","2040308,636","5,22E+07","6,89E+07","5,76E+07","1,08E+08","5,32E+07","1,29E+08","6,11E+07","8,88E+07","7,00E+07","1,13E+08","1792177,496","1,02E+08","3,78E+07","1,75E+08","4010170,693"
,"220,0192","207378,8509","351125,9616","45101,90212","247918,8455","772973,8214","192088,3125","175821,7884","112495,5723","94457,63125","488945,9786","110220,008","531273,0964","111686,3828","1,07E+03","2877507,814","102082,4121","153630,5692","53969,09933","393433,3009","76704,02746","41099,94375","338345,7379","1021689,75","193850,7969","97529,38281","256818,0808","234845,794","679795,3125","330406,7875","356239,0013","1,07E+03","127117,7969","147461,0348","163581,0781","102058,7328","489157,35","530721,625","318459,5897","233335,6228","498160,4688","78035,1683","170367,7464","420343,9063","380005,4844","96483,99219","3807,699038","57570,4279","45501,12109","843892,5741","130480,1089","115460,3777","154994,1308","88182,67321","88535,42188","65399,34911","752714,4375","37999,51563","184058,5","176750,302","84077,86384","226926,529","3807,699038","59200,55714",625282,"35363,03951","373796,6563","121093,5391","556245,9911","49334,7817","681497,75","249657,9821","355800,25","416847,5","55811,76652","111786,3047","66587,33594","60354,24621","242114,0938","87096,50223","3807,699038"
,"220,0196","194271,5469","346400,75","61454,41797","338132,5938","777940,875","141626,7654","300432,9063","231608,5313","1,07E+03","525531,375","148308,9375","600563,25","83299,80379","1,07E+03",2995645,"159474,9219","203116,9688","103851,125","457594,8125","121640,8828","84617,53125","412846,3438","1065528,684","152156,3478","51612,85759","341959,625","251430,0469","813271,6875","337716,7188","363393,8125","1,07E+03","103287,4196","198914,6563","130188,4912","125431,5625","492705,3438","474492,3196","380237,4688","262622,5625","391090,9232","140732,4531","164972,5","480293,9375","409592,1875","46863,65335","3807,699038","106006,75","22100,54453","916681,75","188756,5781","157125,7813","218843,3906","3807,699038","64943,4808","134645,7188","711825,8884","78234,29688","126897,9571","216526,0625","173101,4844","271897,7813","3807,699038","106727,4609","534005,5777","3807,699038","259721,6482","58816,86183","760835,875","86001,08594","543197,7848","331084,7188","432859,4688","295347,2355","114906,5781","54296,20513","32342,42031","124258,7422","219659,308","141828,0156","3807,699038"
,"220,1288","122870,4295","86958,19509","61221,83438","78080,91652","78390,36205","84623,73839","44503,32098","67913,52768","13834,69581","129033,4964","79612,82366","153010,0786","143991,6759","71065,47946","1,07E+03","57101,23929","60255,4375","103653,6933","196249,606","58388,69196","54133,78683","182906,7297","59571,81741","127005,2763","100488,9598","59739,69621","1,07E+03","54474,34085","40374,37388","107395,6888","178111,9355","86634,35636","159395,3817","76919,67188","67958,25893","1,07E+03","95733,33705","54375,2058","46390,40826","55183,84799","50420,91473","89308,56652","42685,76674","101215,8826","158661,592","24542,63058","183389,7004","21996,0894","90032,15179","192528,3009","113873,096","63671,08661","82068,50938","103485,0326","3807,699038","3807,699038","3807,699038","255415,2525","59903,05938","121365,6259","239909,4906","3807,699038","54692,66563","114461,8348","172749,083","118126,9741","74738,55714","176029,9824","45306,97701","72727,90491","71431,04018","111068,0971","94300,73795","3807,699038","75673,07902","23856,1019","50310,03527","238293,9873","3807,699038","42723,7625"
,"220,1675","2164556,668","1334275,079","318296,4473","2094620,229","314774,0598","1137799,532","725755,0679","520388,7308","1,07E+03","49372,04129","56781,06629","1658197,662","52850,04397","31787,61127","72515,15357","36275,05915","61339,11317","83207,25893","281030,8384","41030,82813","46003,05112","50325,0317","103822,2366","63712,35714","109552,0036","633721,2652","91887,8808","53159,75893","50460,23103","253241,4281","159342,1232","122391,4025","935013,6179","209181,9487","1247855,443","537403,9482","782779,1732","359486,9871","862621,9679","584862,3937","639459,8295","2133969,079","836321,2518","3290959,707","192762,223","26454,68092","1142770,125","118752,4665","286431,3607","199411,7799","1948531,564","891921,6214","2973448,943","149161,4629","1039203,502","1224427,132","127392,9438","611437,3795","909646,9571","127376,9777","970582,4446","35824,33527","99150,89866","144392,4598","3807,699038","296924,3839","484208,125","255811,7487","369904,079","186482,0214","615111,2045","299717,4129","590044,3607","490924,1571","544765,0482","42977,33571","506451,075","232751,2679","820324,6179","104175,8871"
